Name,Artist,Topic,Lyrics
Crown,Chika,Other,"[Intro] Can't let (Can't let) Nobody take (Take) Take (Take), take (Take) Take my crown (Take) Can't let (Can't let) Nobody take (Take) Take (Take), take (Take) Take my crown (Take) [Verse 1] Cold hand, sharp pencil I scribbled a stanza As my hands are trembling Grade seven, made Heaven, out of words I began to build a world that only I inhabit I got a habit of rapping 'bout tragic sh- I think I'm just passionate Tryna steer the way while in the dark Hope I ain't crashin' it (Woah) Now my little hobby turned to cashin' out Thinking 'bout who I'd be if I listened to doubt Said I'd never do it, well look at me now Young girl, old dream Old soul, oh dear Plan B, plan well Good luck, no fear Just wait and God will tell you when the time's near But if I never jump then I die here They don't ride 'til you pick up speed They think college is all you need (Woah) And I don't blame your brainwashin' on you, G It took me nineteen years to finally start to believe And that's me, listen [Chorus] I'ma make it in the rain or shine All about my money, don't waste my time Ain't nobody gonna bring me down I'm on an elevator I'm on to something greater Ain't nobody gonna take my crown [Verse 2] Okay This is for the kids with depression The one's whose parental expectations got them stressin' (Woah) The one's who would rather persevere, bust they ass, tryna make it 'cause- They ain't really livin' in the present They out here grindin', seekin' perfect timin' Tunin' out the useless voices that discourage rhymin' ""Get a real job!"" I don't argue with my destiny And if my choices don't affect you, why you testin' me? And as of late, I been askin' God, why He blessin' me I could cry enough tears to fill the chesapeake Hold it together, girl You deserve the world and if no one else will say it Then I'll spit it to the mic in the studio when I lay it Now play it when you discouraged I know chasin' the impossible take some courage And I can promise at the end of your journey When it's all said and done Won't nothin' feel much better then hearin', ""My nigga, you won"" Aye! [Chorus] I'ma make it in the rain or shine All about my money, don't waste my time (Oh-oh, oh-oh) Ain't nobody gonna bring me down (Bring me down, no) I'm on an elevator I'm on to something greater Ain't nobody gonna take my crown (Ain't nobody gonna take my crown) [Outro] Oh (Oh-oh, oh) Oh (Oh-oh, oh) Oh (Oh-oh, oh) Oh (Oh-oh, oh) Listen God is always blessin' me Tears could fill the chesapeake Oh (Oh-oh, oh) Oh (Oh-oh, oh) Listen God is always blessin' me Tears could fill the chesapeake Oh (Oh-oh, oh) Oh (Oh-oh, oh)"
Peppers and Onions,Tierra Whack,Other,"[Chorus] You got to be the one that people lookin' up to (Yeah, yeah) I tried to reach the Sun but gum is stuck to my shoes (I try, I try, I try, yeah, yeah) You got to be the one that people lookin' up to (Yeah, yeah) I tried to reach the Sun but gum is stuck to my shoes (I try, I try, I try, yeah, yeah) [Post-Chorus] I'm only human, yeah I'm not perfect, just a person (Yeah, yeah) I'm only human, yeah Sometimes happy, sometimes nervous (Yeah, yeah) I'm only human, yeah I'm not perfect, just a person (Yeah, yeah) I'm only human, yeah Sometimes happy, sometimes nervous (Yeah, yeah) [Verse 1] I'm new to this game, I ain't been here long (Long) So forgive me if I get this wrong (Yeah) I get lost sometimes, Italy, I roam (Yeah) I had to figure certain things out on my own (Woo) Make a phone call home to the ones I love (Love) Shit crazy out here, have you high on drugs (Damn) To be real man, I thought about pullin' the plug (Uh) So I can go fly high with the ones above (Ooh) Yeah (Damn) [Pre-Chorus] I don't wanna be judged, I just wanna be me (Damn, damn) Even though we buy chains, we just wanna be free (Damn, damn, damn) I don't wanna be judged, I just wanna be me (Damn, damn, damn) We just wanna be free (Damn) [Chorus] You got to be the one that people lookin' up to (Yeah, yeah) I tried to reach the Sun but gum is stuck to my shoes (I try, I try, I try, yeah, yeah) You got to be the one that people lookin' up to (Yeah, yeah) I tried to reach the Sun but gum is stuck to my shoes (I try, I try, I try, yeah, yeah) [Post-Chorus] I'm only human, yeah I'm not perfect, just a person (Yeah, yeah) I'm only human, yeah Sometimes happy, sometimes nervous (Yeah, yeah) I'm only human, yeah I'm not perfect, just a person (Yeah, yeah) I'm only human, yeah Sometimes happy, sometimes nervous (Yeah, yeah) [Verse 2] The pros and the cons of bein' the bomb Baby, you can have the tick, it might not be your time (Yeah) But often times I gotta remind myself To combine my thoughts and never deny my health (Uh) A whole lot richer and a whole lot quicker But I had to slow it down 'cause I ain't no grave digger (Ching, ching, ching, ching) White folks yellin', ""Yo, that's a brave nigga"" Paparazzi takin' pictures like I'm in a cage, nigga (Woo) [Pre-Chorus] I don't wanna be judged, I just wanna be me (Damn, damn, damn) Even though we buy chains, we just wanna be free (Damn, damn, damn) I don't wanna be judged, I just wanna be me (Damn, damn, damn) We just wanna be free (Damn) [Chorus] You got to be the one that people lookin' up to (Yeah, yeah) I tried to reach the Sun but gum is stuck to my shoes (I try, I try, I try, yeah, yeah) You got to be the one that people lookin' up to (Yeah, yeah) I tried to reach the Sun but gum is stuck to my shoes (I try, I try, I try, yeah, yeah) [Post-Chorus] I'm only human, yeah I'm not perfect, just a person (Yeah, yeah) I'm only human, yeah Sometimes happy, sometimes nervous (Yeah, yeah) I'm only human, yeah I'm not perfect, just a person (Yeah, yeah) I'm only human, yeah Sometimes happy, sometimes nervous (Yeah, yeah)"
Only Child,Tierra Whack,Other,"[Intro] Yeah, yeah, yeah, yeah-yeah, yeah [Refrain] You ain't never think about nobody but yourself Selfish Man, I really can't wait until you gon' need my help Helpless You ain't never think about nobody but yourself Selfish Man, I really can't wait until you gon' need my help Helpless (Help me, please) [Chorus] You must be the only child because you're so stingy I just wanna go buck wild when you don't defend me I been on the fuckin' prowl, I been countin' Benjis You done turned my heart so cold, I should work at Friendly's (Ain't shit sweet) Darlin', darlin', I've been prayin' for you, for you (I been prayin' for ya, I been prayin' for ya) For you (I been prayin', I been, I been, I been prayin' for you) Darlin', darlin', I've been callin' on God for you (Hope that He pick up) No, for you (Jesus Christ, pick up) (I'm hopin' that he pick up) [Verse 1] It's not your fault, it's how you were raised Excuses, excuses really all that you say Not here to play, you can't seem to share Every other day, you forget how to care About me, about me What about me? About me? Forgot me, what about me? Used to be like P.B. (Help me, please) [Chorus] You must be the only child because you're so stingy I just wanna go buck wild, but you don't defend me I been on the fuckin' prowl, I been countin' Benjis You done turned my heart so cold, I should work at Friendly's (Ain't shit sweet) Darlin', darlin', I've been prayin' for you, for you For you [Refrain] You ain't never think about nobody but yourself Selfish Man, I really can't wait until you gon' need my help Helpless You ain't never think about nobody but yourself Selfish Man, I really can't wait until you gon' need my help Helpless [Verse 2] Every move you make, man, I swear it seem suspicious Lyin' through your teeth, so I don't rush to give you kisses Spiteful and malicious, hope that other chick got syphilis Sick of this, hard to stomach, now that nigga shittin' bricks Hypocrite, punch you in yo' lip, oh shit, you slippin', sis Used to arch my back for you and now I'm your arch-nemesis All men should be feminist, Donald Trump fucks immigrants I don't want to work it out, so cancel our gym membership I'ma leave this nigga, don't believe me, nigga? I was make-believin', nigga, it was only one season, nigga M.O.D., my nigga, money over dick Money over dick, you should stop breathin', nigga [Chorus] You must be the only child because you're so stingy I just wanna go buck wild when you don't defend me I been on the fuckin' prowl, I been countin' Benjis You done turned my heart so cold, I should work at Friendly's (Ain't shit sweet) Darlin', darlin', I've been prayin' for you, for you (I been prayin' for ya, I been prayin' for ya) For you (I been prayin', I been, I been, I been prayin' for you) Darlin', darlin', I've been callin' on God for you (Hope that He pick up) No, for you (Jesus Christ, pick up) Ooh"
Gloria,Tierra Whack,Other,"[Chorus] Hold on I've been gone too long, I think it's time I get back Put a nigga in a box like a Big Mac Man, they love me in the hood They say, “Big Whack, Big Whack, Big Whack, Big Whack” What's up? Why you wanna see me down? You should give up I've been callin' on my niggas just to lift up Think I want me a new Lamb', the doors Lift up, lift up, lift up, lift up [Verse 1] I'm gonna win regardless Swear that I work the hardest Most of y'all dudes are garbage I'm a starving artist I'm so sorry, darlin' Don't mean to be rude Stepping on your shoes I just made the moves I ain't even dead yet Why they want me dead? You just made your bed Heard you talkin' to the feds My feet don't touch the floor, mmm Hit 'em with the new flow Love the way my skin glow, yeah [Chorus] Hold on I've been gone too long, I think it's time I get back Put a nigga in a box like a Big Mac Man, they love me in the hood They say, “Big Whack, Big Whack, Big Whack, Big Whack” What's up? Why you wanna see me down? You should give up I've been callin' on my niggas just to lift up Think I want me a new Lamb', the doors Lift up, lift up, lift up, lift up [Verse 2] I don't see no opponent, yeah This my time, my moment, yeah Mama told me, ""Just own it"" If she want, she own it, yeah Need her necklace frozen, mmm Need her wallet swollen, uh I know I been chosen Got the golden token, yeah, yeah I was raised in the gutter, yeah, yeah I would die for my brother, yeah, yeah I put that all on my mother, yeah, yeah I won't go out like no sucker, yeah [Chorus] Hold on I've been gone too long, I think it's time I get back Put a nigga in a box like a Big Mac Man, they love me in the hood They say, “Big Whack, Big Whack, Big Whack, Big Whack” What's up? Why you wanna see me down? You should give up I've been callin' on my niggas just to lift up Think I want me a new Lamb', the doors Lift up, lift up, lift up, lift up Hold on I've been gone too long, I think it's time I get back Put a nigga in a box like a Big Mac Man, they love me in the hood They say, “Big Whack, Big Whack, Big Whack, Big Whack” What's up? Why you wanna see me down? You should give up I've been callin' on my niggas just to lift up Think I want me a new Lamb', the doors"
Hatin,Rico Nasty,Other,"Rico, yeah, Rico, haha Yeah, yeah Kenny! Yeah, I got bitches on my dick and I ain't even got a dick Yeah, I know I get 'em sick, I saw your nigga on my hip This money in a Gucci clip, you know that I don't ever trip Just got back from another trip, no acrobat, I make it flip Bitch, I got a family, everybody gotta eat So keep that shit in mind when you thinkin' about tryin' me I know what I'm doin', you ain't gotta keep an eye on me I be countin' money like how they be countin' calories I got her mad at me, 21, make twenty thousand a show That's a salary, smokin' green like celery You can't get the best of me, these white people invest in me You know I got the recipe Worst nightmare and your biggest fuckin' enemy If you feelin' like a boss bitch gone Go to the club, leave that nigga at home If you got your own shit, you ain't ever gotta listen to him, girl Niggas be hatin' on bitches You know these niggas be hatin' on bitches You know these niggas be hatin' on bitches You got your own shit, you ain't ever gotta listen to him, girl Niggas be hatin' on bitches I'm the one with the sauce and that's so easy to see I got 'em in the house wonderin' how it's easy for me I went from one bedroom apartments in the trenches To wakin' up and it's Versace all on my pillows, I just don't get it Just got a quarter million dollar check, I work like I get it I just got my first crib, it's stainless steel in the kitchen I be playing with them bags even though that it ain't Christmas I'm just speakin' straight facts and I hope that you listen I'm like a star in the sky, they wishin' on me to finish I knew the money would come to me 'cause my palms kept on itchin' I knew that bitches were rough on me when I pulled up on bitches But it's okay 'cause I know the game and I played my position If you feelin' like a boss bitch gone Go to the club, leave that nigga at home If you got your own shit, you ain't ever gotta listen to him, girl Niggas be hatin' on bitches You know these niggas be hatin' on bitches You know these niggas be hatin' on bitches You got your own shit, you ain't ever gotta listen to him, girl Niggas be hatin' on bitches"
Check,Mc Lyte,Other,"[Verse 1] Get it if you can, if you cannot get up off the pot You been missing, pissing up the spot a lot And I've been waiting on the sideline, give you the guideline Get up in that pocket like a pocket light, but they don't rock it right They don't concern me, can't even burn me Not even with a lighter, all them liars, they ain't worthy You heard me, I'm a loner: me, myself, and I I'm a powerhouse, ready to collide with the greatest tide It's like a typhoon in the making What I'm saying leave your whole city shaking, broken down, better start praying I ain't playing, this ain't hopscotch, on the block, or skelly up in den streets Get jelly whenever we meet Chic, I'm about my paper; dudes, see ya later South side of the equator, so hot, gotta thank my maker I'm here, flow with the best of them, get low with the rest of them Rang the alarm in '88 and I'm still buzzin' Cousin, they trying to hate, but I just elevate Get it straight: I'm Lyte as a rock and they featherweight [Hook] You said you seen it all, but you ain't never seen the Lyte They talk a good game, but they ain't ready for this life I'm trying to give you the code, let the future unfold I had to follow them rules, that's how I open them doors [Hook] I put that work in; check Hustle hard; check I paid my dues; yep I gave you hits like Ruffneck And I'm still grinding; yep Still shining; yep I'm all that's left; yep I'm still the best, but you ain't yet [Verse 2] I'm living life to the fullest, everywhere I go they ask How you pass like a bullet, speed of Lyte and that Lytro gas Here I go, there I go, here I go again I ain't no fad like Michael Jack, they know I'm Bad Not bad meaning bad, but bad meaning good You from the hood, you understood, and understand just who I am I live to be free, I live for the beat, I live for the biz That's what it is, no wondering, I get it in, I get it done You are the one, but I am the Lyte; without me, you're out of sight I'm taking this entire game to a new height Just watch me, just like you do YouTube and Hulu Lyte is back and all over this map like who knew Rapping to you; listen because I might not say it again Find good people, wave them in Let them haters and them [?] ain't know saving them It's casualties in this game of life, that may not seem right So if you get it, then get it get it, then get it right [Pre-Hook] You said you seen it all, but you ain't never seen the Lyte They talk a good game, but they ain't ready for this life I'm trying to give you the code, let the future unfold I had to follow them rules, that's how I open them doors [Hook] I put that work in; check Hustle hard; check I paid my dues; yep I gave you hits like Ruffneck And I'm still grinding; yep Still shining; yep I'm all that's left; yep I'm still the best, but you ain't yet"
Ride wit me,Mc Lyte,Other,"Lytro, yeah, hm, yo Yeah, fuck the rest be, nobody can test me Rich like Nestle, thick like Wesley Snipe out, I'm the type that be about Crashin' up in ya joint and knockin' the lights out Feelin' lovely, trust me, I'm drug free Only chewed on bringing out the thug in me Cos you sittin' on my nerves, when we've already heard That garbage, played-out crap you call rap Some chicks say they love that, well I'm above that Calling me a ho won't do it's two, double O two And my crew roll thick like BIG Act up, and be puttin' that ass to sleep You got nothing for me, been there, smelt the dope and Rollin' with the shelter, making niggas jail free Like a Luger, I spit thick shit That a leave ya squad sick, cos I ran up in this shit Holla, get crunk, get live with me Brotha, don't make you as fly as me Gotta get yo' ass up and vibe with me Come on ride with me, come on ride with me Holla, get crunk, get live with me Brother, don't make you as fly as me Gotta get yo' ass up and vibe with me Come on ride with me, come on ride with me Still got the little frame with the big name Watch it change cos, nah nigga, we ain't in the same gang We walk different and we talk a different slang You a sidekick, and I'm a four point six range You a one roof flat, I'm fifty acres of land In Jamaica with your man laid up, gettin' a tan Thought you knew, I'm overdue And you're overrated so cats are over you I inspired you, come on now, no way ? that rumour, the consumer won't believe it anyway Never play with the messenger, Head on Joan of Arc When I'm coming through these parts like just cut the dark I'm a trendsetter, go getter, bringer back Cos I'm fed up, ready to get a set up Oh you scurred, vision blurred Cos I serve these words And pitch them bitches with a curse Holla, get crunk, get live with me Brotha, don't make you as fly as me Gotta get yo' ass up and vibe with me Come on ride with me, come on ride with me Holla, get crunk, get live with me Brother, don't make you as fly as me Gotta get yo' ass up and vibe with me Come on ride with me, come on ride with me Yo what I'm sayin I've been layin' waitin' for the right situation New York hawk city playin', back in the BK bomber Niggas in the hood call me Lyte But brothers call me Lana Moorer the high scorer Play fool if you wanna, we closin' after quarter I started it and I shut the shit down Sit down, don't nobody move, I'm making haters quit now Been a long time coming but I'm running with the torch Race, got a lot a rats but I can't be caught, or bought Cos I won't sell out, that's why me and the big dogs, we fell out Not with a major, but I'm still major league Crash ya dome with this ? then watch your nose bleed You want it, you can get it anytime Cos I got many lines for niggas of any kind, you know me"
Fire,Mc Lyte,Other,"Yeah, I heard somebody say fire Y'all want heat, here go heat, right here Lyte the MC, Neb Luv, show them what heat's got Yeah, we spittin' venom in 'em, whether it's men or women I kill 'em like the ? and dismiss 'em at the minimum I'm leavin' 'em twisted like a braid, glow like a fade My lyric cut your spirit like a swiss army switchblade The more in my cup, the more dangerous More that I bust, they call me angel dust I'm heat proof, flip a nigga off their feet Then creep the streets and ? underneath The skin off the bone, how I burn a MC Stop, look and listen, and learn from me I got that fi-i-i-ire, get lost and pay the cost Get tossed, that's your only option You're locked in cause I'm blockin' your oxygen I'm knockin' your chin, rockin' your noggin I'm rollin' with Foxx and them Bitches better quit before Lyte hit, fuck what you thought Niggas gettin' caught Heat scorchin', torchin' Set it off, let it blow often, better use caution Fi-i-i-ire, get you up in the club and get the drinks tossin' Yo, fuck ? Heat scorchin', torchin' Set it off, let it blow often, better use caution Fi-i-i-ire, get you up in the club and get the drinks tossin' Yo, fuck ? [Neb Luv] I breathe through, bleed through The track, you suckers are see-through React with a mack, you're fake, I could read through Like buck, youse a soft crook But look twisted and catch your heart hook The street, plus my niggas gotta eat like kings This chick carry heat supreme ?, sinister, make you a believer Conniving industry cats be lying, spying On the sick chick, with them sick hits No, here's a sick tip, keep this your business Music addictive, ?, voice Layin' the cuts in the Royce five four Flow like C4 through your door Hit ya open like pores, bang baby get you on the floor You know how it is when you move till your sore Nothing but the bubbly, ain't nobody poor Heat scorchin', torchin' Set it off, let it blow often, better use caution Fi-i-i-ire, get you up in the club and get the drinks tossin' Yo, fuck ? Heat scorchin', torchin' Set it off, let it blow often, better use caution Fi-i-i-ire, get you up in the club and get the drinks tossin' Yo, fuck ? Burnin' MC's at 99.9 degrees With flows like these I keep 'em on they knees Torturin', they sit motionless After they feel the dust they can't get with us I'm razor sharp, comin' for your main artery It ain't hard for me, it ain't hard to see this Fi-i-i-ire [Neb Luv] Blaze like inferno, injure internal Damn right, Neb and Lyte crew will hurt you Suffocate the body like heat wave we'll work you Till you're purple, till you feel the pain I'm a shine, keep it live, baby feel the flame From top to bottom, cut 'em, gutter, we got 'em Do 'em like the ?, leave the rest for rock and I swear It ain't no calm for us in here, we got the fi-i-i-ire nigga Heat scorchin', torchin' Set it off, let it blow often, better use caution Fi-i-i-ire, get you up in the club and get the drinks tossin' Yo, fuck ? Heat scorchin', torchin' Set it off, let it blow often, better use caution Fi-i-i-ire, get you up in the club and get the drinks tossin' Yo, fuck ?"
King of Rock,Mc Lyte,Other,"I knew a girl that couldn’t tell time without a digital clock She was out on the block slinging rocks In pursuits of the cream cheese papers Smoked mad lace and she swung many capers Trying to make a dollar out of 15 cents But before she made a twenty, ten cent got spent She smokin’ but bad times got good When she met an OG from the neighborhood Now all is well, though her life is a living hell She doesn’t know it, ‘cause her pockets don’t show it Her nigga complies with all of her wishes She feels like a queen but looks like a fiend Know what I mean She couldn’t get her lips off the pipe not yet And it won’t last long, wanna make a bet [Chorus:] She smokin’ that rock, sellin’ that rock Smokin’ and sniffin’ and sellin’ that rock Smokin’ that rock There is none higher, higher I knew a nigga had a car and some weed He figured this was the only way that he could succeed He proceed to let the greed prevail Not long ago he made his very first crack sale Now he’s large and in charge He got four, five, six, six, six cars in the garage It doesn’t matter how he got it Long as his keys stay heavy and his pockets stay knotted Whath he didn’t know is he would meet a hoe Who would smoke sun to sun I call her verse one She get that nigga for everything he got ‘Cause she snippin’ that and he’s sellin’ that [Chorus] He met her around the way Smoothe as oil of Olay He didn’t know what to say Eventually they would lay She wanted a hit and I ain’t talkin’ ‘bout no smack on the ass I tried to tell her that the high won’t last She wouldn’t listen, mind over matter But her world was shattered So the matter ruled over her mind Every time she’s trippin’ ain’t a figure of speech She be trippin’ every day of the week Not only does he want in now he wants to be down So he snippin’ blow too now"
Better Place,Mc Lyte,Other,"Have you ever Had someone close to you die I know you wanna cry But keep your head up high And remember (remember) They're in a better place (in heaven) Up there somewhere far away And they'll be waiting for you to join them one day I know you keep them in your heart That special part. Didn't care to share Thought he'd always be there But he had to go. It was his time to fly Though he struggled to live See we all gotta die Don't question why It's just how life goes It just happened to be your number one homie that God chose Your sadness shows, your woes, your sorrows But keep in mind the sun will shine tomorrow Now he's gotta halo, an everlasting glow And it's painful but only God knows What's next on the agenda (yeah) Either way you gotta return to sender But while you're here you gotta keep ya head up Moving on your life and never let up Let the past be the inspiration to get up Tell the devil he's a liar and ya feed up c'mon Have you ever Had someone close to you die I know you wanna cry But keep your head up high And remember (remember) They're in a better place (in heaven) Up there somewhere far away And they'll be waiting for you to join them one day Release and let go the fault wasn't ours She was called upon by a much higher power What's important for us all to understand We're just little pieces in God's big plan so Hold on when I tell you hold on, stay strong and it won't be long Till you see your little boy again your mommy again your brother again Your best friend Sometimes you just wanna ball out his name Seem like your sun don't shine the same, but you gotta maintain Remain sane, know you're not to blame But while you're here You gotta keep your head up Keep moving on your life and never let up Let the past be the inspiration to get up Tell the devil he's a liar and ya feed up c'mon Have you ever Had someone close to you die I know you wanna cry But keep your head up high And remember (remember) They're in a better place (in heaven) Up there somewhere far away And they'll be waiting for you to join them one day I know it's hard living life after death Sometimes hard to see what you got left Now you're feelin' lost don't know what to do Don't let the demons out there try to fool you Give it all to God he'll pull you through Jehovah'll make a witness out of you You know it's true, but it's hard to realize That God's still there when your best friend dies They'll be times when you just fall apart Just remember to keep them always in your heart Let the tears fall it's okay to cry Try to understand it's his time to fly There's a time when a spirit to say peace and release From a body that's left deceased You've got to know there's so much more than what's right here Have no fear Have you ever Had someone close to you die I know you wanna cry But keep your head up high And remember (remember) They're in a better place (in heaven) Up there somewhere far away And they'll be waiting for you to join them one day"
Back to the streets,Saweetie,Other,"[Chorus: Saweetie] Pull up in my hood best dressed Next thing, upgrade, who's next? Rich boy, got him on deck Good boy, tell that nigga ""fetch"" I put my new man on a leash Traded in my old nigga, he was just a lease I ride around town 'til I leave I gave the boy a round, spit him back to the street Like la-da-dee-da-dee-da, yeah I spit him back to the streets Like la-da-dee-da-dee-da Back to the streets [Verse 1: Saweetie] So clean when I pull up to the scene Big goals, and I put that on me What you thinkin'? What's good? Fuck how you feel and I wish a nigga would Had to hit the Heisman on ya homies Steppin' in here, bad bitches only My ex used to act like he owned me Ain't enough just to treat me like a trophy I had that, passed that, knew I had to trash that Bounced on his ass, turned that boy into a flashback I'm a five-star bitch with a price tag Gotta find me somebody that could match that The last one got on my last nerve Made me go change my passwords I hit the curve with that swerve You know I get the last word [Chorus: Saweetie & Jhené Aiko] Pull up in my hood best dressed Next thing, upgrade, who's next? Rich boy, got him on deck Good boy, tell that nigga ""fetch"" I put my new man on a leash Traded in my old nigga, he was just a lease I ride around town 'til I leave I gave the boy a round, spit him back to the street Like la-da-dee-da-dee-da, yeah I spit him back to the streets Like la-da-dee-da-dee-da (Yeah) Back to the streets [Verse 2: Jhené Aiko] Back to the streets, send you back to your old hood On hood, baby, this is for your own good I'm a player-ass bitch and you knew it Had a good time, now I'm ready for some new dick (Haha) Pass it to Saweetie, now you hit it Through with it, there ain't really nothin' else to do with it Yeah, you know I leveled up I can't be stuck, I wish you luck, though Consider yourself blessed You got to fuck with the baddest You know that I can't be kept No, I gotta dip out [Chorus: Saweetie, Jhené Aiko & Saweetie & Jhené Aiko] Pull up in my hood best dressed Next thing, upgrade, who's next? Rich boy, got him on deck Good boy, tell that nigga ""fetch"" (Yeah) I put my new man on a leash (On a leash) Traded in my old nigga, he was just a lease (Ooh) I ride around town 'til I leave ('Til I leave, oh) I gave the boy a round, spit him back to the street Like la-da-dee-da-dee-da, yeah I spit him back to the streets Like la-da-dee-da-dee-da Back to the streets [Outro: Saweetie] La-da-dee-da-dee-da Back to the streets Back, back to the streets La-da-dee-da-dee-da, yeah Back to the streets Put my new man on a leash He was just a lease Ride around town 'til I leave"
Lifes A Bitch,Jucee Froot,Other,"[Intro] Jucee Loyal 100 [Verse 1] Started from shit, I got this shit from out the bottom All my n****s that’s gone Just know I ain’t forgot about ’em (FlyBoy and Coo) N****s thinking that shit sweet, bitch, we blowing sour Might have came up out the pussy I ain’t ever been a coward Always taught to get that money first You want it, then you gotta work You made mistakes, you had to learn You don’t even wanna crack a smirk You know that times is getting worse And all the pain you didn’t deserve Your momma waiting on the third Your people treat you like the worm Until you fly, it’s early bird I’m feeling like this shit is cursed They ride the Wraith, it ain’t no surf They got the juice, I make ’em burp I make it shake, I make it twerk I say it loud, I say it proud I know I got ’em scared now And I’m on their head now So, they gon’ hold their head down But get your nuts off of me On me for so long When they get a choke off of me Hunnit bands I been fucked off on it Real recognize real, and I see you as phony I guess my heart was too good I wish that I could get ’em all out the hood You know these bitches just be barking up wood And all these n****s trying to get them a jewel But the plug didn’t wanna do him no good, so he ran off on it Took a chance and bossed on him Caught him slipping, now the brakes out on it Now you see the thots off him I gotta give it to you raw, I’m talking no rubber Body bag the beat, then put it in my duffel Banging down your block, I’m talking big drums This for all them ones that had to sleep in cold without the cover Life of bosses, chocolates, where the truffles? Tell ’em at the bottom [Chorus] One time for the money Two times for the show Three times if you got a bankroll Thirty-inch weave and the mink lashes long Blowing good loud and the pack extra strong Get in your bag Get in your bag She throw all that They throw all cash Get in your bag Get in your bag She throw all that They throw all cash [Verse 2] Where my money-making bitches, pussy clean and they head right? Only fuck with a n**** if you know the bread right I don’t want no motherfucking drink Who gon’ pay tonight? Put this pussy all up in his face Have you ate tonight? You can’t stay tonight? You late another night? You better make it right Cause imma up the price You never fuck ’em twice Cut it like a slice They don’t believe the hype These n****s living different lives [Bridge] Hold position, sit aside Diamonds glisten with your eyes These little bitches get it poppin’ in the ride Tick, tick, tick, don’t hit my line Making money, don’t be insane If you take it all, then they make it rain And the pussy stay wet, he gon’ need a drank Better pop that pussy and do something strange [Chorus] One time for the money Two times for the show Three times if you got a bankroll Thirty-inch weave and the mink lashes long Blowing good loud and the pack extra strong Get in your bag Get in your bag She throw all that They throw all cash Get in your bag Get in your bag She throw all that They throw all cash [Verse 3] Baby, you were made for this Look how far you came with this Houses on some acres shit Ballin’ like some Lakers shit Life’s a bitch, well, tell ’em thank the bitch Type of bitch that hold your ankle shit Take your pick, take a risk, talk to your kids, blow a kiss Whoever gon’ teach ’em the game Had to struggle to maintain We gon’ see some better days I just hate it ain’t today I ain’t focused on the fame I’m just trying to get my change Throwing shots against my name Why they wanna see me slain?"
I am,Yung Baby Tate,Other,"Monsta's gon' tear it up (Yeah) Who that is, bitch? I am healthy, I am wealthy I am rich, I am that bitch (Yeah) I am gonna go get that bag And I am not gonna take your shit (Uh) I am protected, well respected I'm a queen, I'm a dream (Yeah) I do what I wanna do And I'm who I wanna be 'Cause I am me Bitch, that's YBT (Yeah) Yo man got his eye on me (Uh) But IDC 'cause I'm fly as bees That's bzz, bzz, bzz I hit streets, bitch, I drive, no keys That's skrrt, skrrt, skrrt Don't lie on me, body right Don't need no work, work, work Ayy, I don't need no one, I'm independent on my own I get that money and I can spend it 'cause it's long Everything on me, no, it's not rented, bitch, I own I know you see it, ain't gotta tell me 'cause I know I am hеalthy, I am wealthy I am rich, I am that bitch (I am, I am) I am gonna go get that bag (I am) And I am not gonna take your shit I am protеcted, well respected I'm a queen, I'm a dream (I am, I am) I do what I wanna do And I'm who I wanna be 'Cause I am me I am me One on one, can't compete, mmm I like green Money stay high like trees, mmm I can't see Wanna be just like me, hmm? Eye candy But you better not think shit's sweet, mmm Yeah, I got your bitch, yeah, yeah I get them big bags, yeah Count it and flip, damn, yeah Look how the whip mash, yeah Convertible top do carthweels Booty so soft, it's all real 'Cause I'm eating real good like Garfield I ain't stunting, you dust, got long bills I don't need no one, I'm independent on my own I get that money and I can spend it 'cause it's long Everything on me, no, it's not rented, bitch, I own I know you see it, ain't gotta tell me 'cause I know I am healthy, I am wealthy I am rich, I am that bitch (I am, I am) I am gonna go get that bag (I am) And I am not gonna take your shit I am protected, well respected I'm a queen, I'm a dream (I am, I am) I do what I wanna do And I'm who I wanna be 'Cause I am me I am healthy, I am happy Just be my man, you ain't my daddy (No) If I want it, I make it happen (I do) It's gon' get done, bitch, ain't no asking (No) I get bands, but this ain't magic (Yeah, ha) I set trends, it's just a habit Independent and I'm classy (Yeah) I got everything she lacking I do what I wanna do, fuck your rules (Yeah, what?) Don't need the hate, my back's to you (Yeah) You can keep your man, I'm cool (Flo Milli) I'm too focused to tell the truth (Wow) When I count up them hundreds, they blue (Yeah, yeah) Bitch, I'm the shit on the internet too (Ho) Spooking these bitches like boo, oops (What?) I manifested a new coupe (Yeah) I know I'm young, but I get that money like I'm grown (Money) Look out for my mama and all my family back at home Came up from napkins, now I get money from rapping I get the front and the backend (Hey) My life is a caption (Haha) My Bimmer and Bentley is matching (Um) I write this shit off my taxes (Yeah) I am healthy, I am wealthy I am rich, I am that bitch (I am, I am) I am gonna go get that bag (I am) And I am not gonna take your shit I am protected, well respected I'm a queen, I'm a dream (I am, I am) I do what I wanna do And I'm who I wanna be 'Cause I am me Yeah, look in that mirror (Look in that mirror) Tell yourself everything that you wanna hear (What you wanna hear?) Tell yourself that you that bitch and make that clear (That shit clear) Never stressing, never lacking, got no fears (Ain't got no fears)"
